Date,Region,Disease,New_Cases
2024-10-20,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),831
2024-10-27,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),67
2024-11-03,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),18
2024-11-10,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),63
2024-11-17,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),59
2024-11-24,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),372
2024-12-01,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),47
2024-12-08,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),127
2024-12-15,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),34
2024-12-22,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),850
2024-12-29,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),1512
2025-01-05,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),567
2025-01-12,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),781
2025-01-19,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),128
2025-01-26,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),4
2025-02-02,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),29
2025-02-09,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),47
2025-02-16,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),114
2025-02-23,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),595
2025-03-02,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),222
2025-03-09,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),156
2025-03-16,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),37
2025-03-23,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),24
2025-03-30,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),1
2025-04-06,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-13,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-20,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-27,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-04,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-11,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-18,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-25,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),15
2025-06-01,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),8
2025-06-08,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),50
2025-06-15,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),54
2025-06-22,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),148
2025-06-29,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),481
2025-07-06,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),1208
2025-07-13,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),574
2025-07-20,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),1881
2025-07-27,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),1222
2025-08-03,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),589
2025-08-10,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),612
2025-08-17,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),367
2025-08-24,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),1565
2025-08-31,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),56
2025-09-07,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),1023
2025-09-14,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),57
2025-09-21,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),137
2025-09-28,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),330
2025-10-05,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),304
2025-10-12,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),477
2025-10-19,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),394
2025-10-26,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),441
2025-11-02,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),228
2025-11-09,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),324
2025-11-16,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),621
2025-11-23,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),327
2025-11-30,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),606
2025-12-07,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),278
2025-12-14,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),264
2025-12-21,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),661
2025-12-28,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),529
2026-01-04,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),781
2026-01-11,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),110
2026-01-18,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),630
2026-01-25,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),123
2026-02-01,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),346
2026-02-08,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),357
2026-02-15,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),249
2026-02-22,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),249
2026-03-01,Haryana,Endemic Aggregate (Dengue/Malaria/Viral),177
2020-01-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),61
2020-01-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),931
2020-01-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),60
2020-01-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2415
2020-02-02,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2693
2020-02-09,Assam,Endemic Aggregate (Dengue/Malaria/Viral),283
2020-02-16,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1834
2020-02-23,Assam,Endemic Aggregate (Dengue/Malaria/Viral),793
2020-03-01,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1828
2020-03-08,Assam,Endemic Aggregate (Dengue/Malaria/Viral),627
2020-03-15,Assam,Endemic Aggregate (Dengue/Malaria/Viral),683
2020-03-22,Assam,Endemic Aggregate (Dengue/Malaria/Viral),23
2020-03-29,Assam,Endemic Aggregate (Dengue/Malaria/Viral),10
2020-04-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),4
2020-04-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-04-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-04-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-03,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-10,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-17,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-24,Assam,Endemic Aggregate (Dengue/Malaria/Viral),27
2020-05-31,Assam,Endemic Aggregate (Dengue/Malaria/Viral),78
2020-06-07,Assam,Endemic Aggregate (Dengue/Malaria/Viral),509
2020-06-14,Assam,Endemic Aggregate (Dengue/Malaria/Viral),878
2020-06-21,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1348
2020-06-28,Assam,Endemic Aggregate (Dengue/Malaria/Viral),813
2020-07-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),732
2020-07-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),176
2020-07-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3783
2020-07-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),556
2020-08-02,Assam,Endemic Aggregate (Dengue/Malaria/Viral),5
2020-08-09,Assam,Endemic Aggregate (Dengue/Malaria/Viral),4133
2020-08-16,Assam,Endemic Aggregate (Dengue/Malaria/Viral),5554
2020-08-23,Assam,Endemic Aggregate (Dengue/Malaria/Viral),421
2020-08-30,Assam,Endemic Aggregate (Dengue/Malaria/Viral),6217
2020-09-06,Assam,Endemic Aggregate (Dengue/Malaria/Viral),9236
2020-09-13,Assam,Endemic Aggregate (Dengue/Malaria/Viral),4589
2020-09-20,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2516
2020-09-27,Assam,Endemic Aggregate (Dengue/Malaria/Viral),5229
2020-10-04,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2835
2020-10-11,Assam,Endemic Aggregate (Dengue/Malaria/Viral),850
2020-10-18,Assam,Endemic Aggregate (Dengue/Malaria/Viral),629
2020-10-25,Assam,Endemic Aggregate (Dengue/Malaria/Viral),310
2020-11-01,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1237
2020-11-08,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1016
2020-11-15,Assam,Endemic Aggregate (Dengue/Malaria/Viral),17
2020-11-22,Assam,Endemic Aggregate (Dengue/Malaria/Viral),734
2020-11-29,Assam,Endemic Aggregate (Dengue/Malaria/Viral),329
2020-12-06,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2122
2020-12-13,Assam,Endemic Aggregate (Dengue/Malaria/Viral),4278
2020-12-20,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1990
2020-12-27,Assam,Endemic Aggregate (Dengue/Malaria/Viral),4291
2021-01-03,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1321
2021-01-10,Assam,Endemic Aggregate (Dengue/Malaria/Viral),108
2021-01-17,Assam,Endemic Aggregate (Dengue/Malaria/Viral),162
2021-01-24,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2235
2021-01-31,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2060
2021-02-07,Assam,Endemic Aggregate (Dengue/Malaria/Viral),488
2021-02-14,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1647
2021-02-21,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1005
2021-02-28,Assam,Endemic Aggregate (Dengue/Malaria/Viral),782
2021-03-07,Assam,Endemic Aggregate (Dengue/Malaria/Viral),352
2021-03-14,Assam,Endemic Aggregate (Dengue/Malaria/Viral),129
2021-03-21,Assam,Endemic Aggregate (Dengue/Malaria/Viral),96
2021-03-28,Assam,Endemic Aggregate (Dengue/Malaria/Viral),17
2021-04-04,Assam,Endemic Aggregate (Dengue/Malaria/Viral),8
2021-04-11,Assam,Endemic Aggregate (Dengue/Malaria/Viral),5
2021-04-18,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-04-25,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-02,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-09,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-16,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-23,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-30,Assam,Endemic Aggregate (Dengue/Malaria/Viral),5
2021-06-06,Assam,Endemic Aggregate (Dengue/Malaria/Viral),466
2021-06-13,Assam,Endemic Aggregate (Dengue/Malaria/Viral),263
2021-06-20,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2015
2021-06-27,Assam,Endemic Aggregate (Dengue/Malaria/Viral),312
2021-07-04,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1163
2021-07-11,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1140
2021-07-18,Assam,Endemic Aggregate (Dengue/Malaria/Viral),8546
2021-07-25,Assam,Endemic Aggregate (Dengue/Malaria/Viral),8454
2021-08-01,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2952
2021-08-08,Assam,Endemic Aggregate (Dengue/Malaria/Viral),794
2021-08-15,Assam,Endemic Aggregate (Dengue/Malaria/Viral),6145
2021-08-22,Assam,Endemic Aggregate (Dengue/Malaria/Viral),9413
2021-08-29,Assam,Endemic Aggregate (Dengue/Malaria/Viral),9422
2021-09-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3001
2021-09-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),7598
2021-09-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),611
2021-09-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),256
2021-10-03,Assam,Endemic Aggregate (Dengue/Malaria/Viral),15
2021-10-10,Assam,Endemic Aggregate (Dengue/Malaria/Viral),114
2021-10-17,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3281
2021-10-24,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1145
2021-10-31,Assam,Endemic Aggregate (Dengue/Malaria/Viral),350
2021-11-07,Assam,Endemic Aggregate (Dengue/Malaria/Viral),429
2021-11-14,Assam,Endemic Aggregate (Dengue/Malaria/Viral),226
2021-11-21,Assam,Endemic Aggregate (Dengue/Malaria/Viral),303
2021-11-28,Assam,Endemic Aggregate (Dengue/Malaria/Viral),85
2021-12-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),791
2021-12-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),486
2021-12-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3189
2021-12-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1581
2022-01-02,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3203
2022-01-09,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3897
2022-01-16,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2781
2022-01-23,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1224
2022-01-30,Assam,Endemic Aggregate (Dengue/Malaria/Viral),657
2022-02-06,Assam,Endemic Aggregate (Dengue/Malaria/Viral),846
2022-02-13,Assam,Endemic Aggregate (Dengue/Malaria/Viral),470
2022-02-20,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1438
2022-02-27,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1488
2022-03-06,Assam,Endemic Aggregate (Dengue/Malaria/Viral),337
2022-03-13,Assam,Endemic Aggregate (Dengue/Malaria/Viral),108
2022-03-20,Assam,Endemic Aggregate (Dengue/Malaria/Viral),93
2022-03-27,Assam,Endemic Aggregate (Dengue/Malaria/Viral),36
2022-04-03,Assam,Endemic Aggregate (Dengue/Malaria/Viral),32
2022-04-10,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-04-17,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-04-24,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-01,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-08,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-15,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-22,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-29,Assam,Endemic Aggregate (Dengue/Malaria/Viral),9
2022-06-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),84
2022-06-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),509
2022-06-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),713
2022-06-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),79
2022-07-03,Assam,Endemic Aggregate (Dengue/Malaria/Viral),5355
2022-07-10,Assam,Endemic Aggregate (Dengue/Malaria/Viral),240
2022-07-17,Assam,Endemic Aggregate (Dengue/Malaria/Viral),5831
2022-07-24,Assam,Endemic Aggregate (Dengue/Malaria/Viral),821
2022-07-31,Assam,Endemic Aggregate (Dengue/Malaria/Viral),6036
2022-08-07,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3181
2022-08-14,Assam,Endemic Aggregate (Dengue/Malaria/Viral),826
2022-08-21,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2625
2022-08-28,Assam,Endemic Aggregate (Dengue/Malaria/Viral),5684
2022-09-04,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1764
2022-09-11,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1682
2022-09-18,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3461
2022-09-25,Assam,Endemic Aggregate (Dengue/Malaria/Viral),165
2022-10-02,Assam,Endemic Aggregate (Dengue/Malaria/Viral),100
2022-10-09,Assam,Endemic Aggregate (Dengue/Malaria/Viral),755
2022-10-16,Assam,Endemic Aggregate (Dengue/Malaria/Viral),530
2022-10-23,Assam,Endemic Aggregate (Dengue/Malaria/Viral),610
2022-10-30,Assam,Endemic Aggregate (Dengue/Malaria/Viral),539
2022-11-06,Assam,Endemic Aggregate (Dengue/Malaria/Viral),45
2022-11-13,Assam,Endemic Aggregate (Dengue/Malaria/Viral),358
2022-11-20,Assam,Endemic Aggregate (Dengue/Malaria/Viral),180
2022-11-27,Assam,Endemic Aggregate (Dengue/Malaria/Viral),233
2022-12-04,Assam,Endemic Aggregate (Dengue/Malaria/Viral),227
2022-12-11,Assam,Endemic Aggregate (Dengue/Malaria/Viral),185
2022-12-18,Assam,Endemic Aggregate (Dengue/Malaria/Viral),394
2022-12-25,Assam,Endemic Aggregate (Dengue/Malaria/Viral),518
2023-01-01,Assam,Endemic Aggregate (Dengue/Malaria/Viral),780
2023-01-08,Assam,Endemic Aggregate (Dengue/Malaria/Viral),618
2023-01-15,Assam,Endemic Aggregate (Dengue/Malaria/Viral),97
2023-01-22,Assam,Endemic Aggregate (Dengue/Malaria/Viral),535
2023-01-29,Assam,Endemic Aggregate (Dengue/Malaria/Viral),7104
2023-02-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2678
2023-02-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2123
2023-02-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),806
2023-02-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),682
2023-03-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1205
2023-03-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),241
2023-03-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),205
2023-03-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),46
2023-04-02,Assam,Endemic Aggregate (Dengue/Malaria/Viral),11
2023-04-09,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3
2023-04-16,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-04-23,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-04-30,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-07,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-14,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-21,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-28,Assam,Endemic Aggregate (Dengue/Malaria/Viral),49
2023-06-04,Assam,Endemic Aggregate (Dengue/Malaria/Viral),410
2023-06-11,Assam,Endemic Aggregate (Dengue/Malaria/Viral),77
2023-06-18,Assam,Endemic Aggregate (Dengue/Malaria/Viral),333
2023-06-25,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3255
2023-07-02,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2812
2023-07-09,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2070
2023-07-16,Assam,Endemic Aggregate (Dengue/Malaria/Viral),218
2023-07-23,Assam,Endemic Aggregate (Dengue/Malaria/Viral),6325
2023-07-30,Assam,Endemic Aggregate (Dengue/Malaria/Viral),554
2023-08-06,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1275
2023-08-13,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1087
2023-08-20,Assam,Endemic Aggregate (Dengue/Malaria/Viral),622
2023-08-27,Assam,Endemic Aggregate (Dengue/Malaria/Viral),897
2023-09-03,Assam,Endemic Aggregate (Dengue/Malaria/Viral),986
2023-09-10,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2727
2023-09-17,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1147
2023-09-24,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2908
2023-10-01,Assam,Endemic Aggregate (Dengue/Malaria/Viral),41
2023-10-08,Assam,Endemic Aggregate (Dengue/Malaria/Viral),405
2023-10-15,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2501
2023-10-22,Assam,Endemic Aggregate (Dengue/Malaria/Viral),961
2023-10-29,Assam,Endemic Aggregate (Dengue/Malaria/Viral),82
2023-11-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),306
2023-11-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),36
2023-11-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),80
2023-11-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),841
2023-12-03,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1171
2023-12-10,Assam,Endemic Aggregate (Dengue/Malaria/Viral),497
2023-12-17,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1414
2023-12-24,Assam,Endemic Aggregate (Dengue/Malaria/Viral),525
2023-12-31,Assam,Endemic Aggregate (Dengue/Malaria/Viral),269
2024-01-07,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1256
2024-01-14,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1078
2024-01-21,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2866
2024-01-28,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2267
2024-02-04,Assam,Endemic Aggregate (Dengue/Malaria/Viral),534
2024-02-11,Assam,Endemic Aggregate (Dengue/Malaria/Viral),405
2024-02-18,Assam,Endemic Aggregate (Dengue/Malaria/Viral),516
2024-02-25,Assam,Endemic Aggregate (Dengue/Malaria/Viral),41
2024-03-03,Assam,Endemic Aggregate (Dengue/Malaria/Viral),209
2024-03-10,Assam,Endemic Aggregate (Dengue/Malaria/Viral),147
2024-03-17,Assam,Endemic Aggregate (Dengue/Malaria/Viral),33
2024-03-24,Assam,Endemic Aggregate (Dengue/Malaria/Viral),73
2024-03-31,Assam,Endemic Aggregate (Dengue/Malaria/Viral),14
2024-04-07,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-04-14,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-04-21,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-04-28,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),70
2024-06-02,Assam,Endemic Aggregate (Dengue/Malaria/Viral),289
2024-06-09,Assam,Endemic Aggregate (Dengue/Malaria/Viral),91
2024-06-16,Assam,Endemic Aggregate (Dengue/Malaria/Viral),274
2024-06-23,Assam,Endemic Aggregate (Dengue/Malaria/Viral),139
2024-06-30,Assam,Endemic Aggregate (Dengue/Malaria/Viral),464
2024-07-07,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1928
2024-07-14,Assam,Endemic Aggregate (Dengue/Malaria/Viral),405
2024-07-21,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1522
2024-07-28,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2442
2024-08-04,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1512
2024-08-11,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2437
2024-08-18,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1864
2024-08-25,Assam,Endemic Aggregate (Dengue/Malaria/Viral),362
2024-09-01,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1217
2024-09-08,Assam,Endemic Aggregate (Dengue/Malaria/Viral),412
2024-09-15,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2472
2024-09-22,Assam,Endemic Aggregate (Dengue/Malaria/Viral),4324
2024-09-29,Assam,Endemic Aggregate (Dengue/Malaria/Viral),89
2024-10-06,Assam,Endemic Aggregate (Dengue/Malaria/Viral),721
2024-10-13,Assam,Endemic Aggregate (Dengue/Malaria/Viral),47
2024-10-20,Assam,Endemic Aggregate (Dengue/Malaria/Viral),76
2024-10-27,Assam,Endemic Aggregate (Dengue/Malaria/Viral),186
2024-11-03,Assam,Endemic Aggregate (Dengue/Malaria/Viral),60
2024-11-10,Assam,Endemic Aggregate (Dengue/Malaria/Viral),39
2024-11-17,Assam,Endemic Aggregate (Dengue/Malaria/Viral),116
2024-11-24,Assam,Endemic Aggregate (Dengue/Malaria/Viral),242
2024-12-01,Assam,Endemic Aggregate (Dengue/Malaria/Viral),324
2024-12-08,Assam,Endemic Aggregate (Dengue/Malaria/Viral),571
2024-12-15,Assam,Endemic Aggregate (Dengue/Malaria/Viral),74
2024-12-22,Assam,Endemic Aggregate (Dengue/Malaria/Viral),768
2024-12-29,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2618
2025-01-05,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2260
2025-01-12,Assam,Endemic Aggregate (Dengue/Malaria/Viral),899
2025-01-19,Assam,Endemic Aggregate (Dengue/Malaria/Viral),163
2025-01-26,Assam,Endemic Aggregate (Dengue/Malaria/Viral),628
2025-02-02,Assam,Endemic Aggregate (Dengue/Malaria/Viral),133
2025-02-09,Assam,Endemic Aggregate (Dengue/Malaria/Viral),359
2025-02-16,Assam,Endemic Aggregate (Dengue/Malaria/Viral),736
2025-02-23,Assam,Endemic Aggregate (Dengue/Malaria/Viral),146
2025-03-02,Assam,Endemic Aggregate (Dengue/Malaria/Viral),120
2025-03-09,Assam,Endemic Aggregate (Dengue/Malaria/Viral),1
2025-03-16,Assam,Endemic Aggregate (Dengue/Malaria/Viral),31
2025-03-23,Assam,Endemic Aggregate (Dengue/Malaria/Viral),122
2025-03-30,Assam,Endemic Aggregate (Dengue/Malaria/Viral),3
2025-04-06,Assam,Endemic Aggregate (Dengue/Malaria/Viral),2
2025-04-13,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-20,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-27,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-04,Assam,Endemic Aggregate (Dengue/Malaria/Viral),0
